,Nod_Id,Nod_Lat,Nod_Lon,Nod_Highway
43664,1381773371,37.1748262,-3.6004967,0
43665,1381773374,37.1743866,-3.5999486,0
43666,1381773375,37.1733300,-3.6002047,0
43667,1381773376,37.1760582,-3.6011724,0
43668,1381773377,37.1763310,-3.6010070,0
43669,1381773378,37.1744967,-3.6000508,0
43670,1381773380,37.1740168,-3.6001002,0
43671,1381773382,37.1739898,-3.6000856,0
43672,1381773383,37.1762829,-3.6007541,0
43673,1381773392,37.1739899,-3.5999731,0
43674,1381773394,37.1736156,-3.5995063,0
43675,1381773395,37.1736984,-3.5997045,0
43676,1381773396,37.1756103,-3.6009250,0
43677,1381773400,37.1746595,-3.6004703,0
43678,1381773402,37.1747567,-3.6002021,0
43679,1381773411,37.1739439,-3.5999698,0
43680,1381773412,37.1743679,-3.5999342,0
43681,1381773413,37.1741062,-3.5998851,0
43682,1381773415,37.1742431,-3.6002021,0
43683,1381773417,37.1761362,-3.6008028,0
43684,1381773418,37.1741477,-3.5998844,0
43685,1381773421,37.1741677,-3.5998574,0
43686,1381773423,37.1748649,-3.6002732,0
43687,1381773426,37.1749535,-3.6001877,0
43688,1381773428,37.1743096,-3.6002407,0
43689,1381773433,37.1738017,-3.6006767,0
43690,1381773435,37.1743128,-3.6000516,0
43691,1381773437,37.1748940,-3.6002599,0
43692,1381773439,37.1745335,-3.5992797,0
43693,1381773440,37.1743203,-3.6003199,0
43694,1381773444,37.1752069,-3.6004617,0
43695,1381773445,37.1761735,-3.6007135,0
43696,1381773446,37.1740271,-3.6000331,0
43697,1381773447,37.1750432,-3.6006173,0
43698,1381790907,37.1766828,-3.6006859,0
43699,1381790910,37.1770687,-3.5999048,0
43700,1381790912,37.1765468,-3.6010069,0
43701,1381790915,37.1765139,-3.5985040,0
43702,1381790916,37.1764921,-3.5986322,0
43703,1381790918,37.1762211,-3.5997842,0
43704,1381790919,37.1765046,-3.5985682,0
43705,1381790920,37.1764731,-3.5986080,0
43706,1381790923,37.1764201,-3.6000655,0
43707,1381790925,37.1767573,-3.5995886,0
43708,1381790926,37.1765046,-3.5997584,0
43709,1381790929,37.1760413,-3.6000279,0
43710,1381790930,37.1766480,-3.5984659,0
43711,1381790931,37.1758081,-3.5994647,0
43712,1381790932,37.1770272,-3.5988956,0
43713,1381790933,37.1761828,-3.5989882,0
43714,1381790935,37.1770131,-3.6000519,0
43715,1381790936,37.1760374,-3.6011481,0
43716,1381790939,37.1757220,-3.5989994,0
43717,1381790940,37.1765953,-3.6009684,0
43718,1381790941,37.1759480,-3.5987083,0
43719,1381790944,37.1770229,-3.5989555,0
43720,1381790946,37.1763298,-3.6006902,0
43721,1381790947,37.1772084,-3.5987485,0
43722,1381790952,37.1768740,-3.5992629,0
43723,1381790955,37.1769561,-3.6000449,0
43724,1381790956,37.1770183,-3.5987612,0
43725,1381790957,37.1767300,-3.6009389,0
43726,1381790958,37.1767485,-3.6009648,0
43727,1381790961,37.1768538,-3.5985086,0
43728,1381790962,37.1766886,-3.6010023,0
43729,1381790964,37.1760005,-3.6000066,0
43730,1381790965,37.1760444,-3.6000227,0
43731,1381790966,37.1767570,-3.5984657,0
43732,1381790967,37.1766032,-3.6006057,0
43733,1381790968,37.1765632,-3.6006630,0
43734,1381790970,37.1780857,-3.6017176,0
43735,1381790972,37.1764570,-3.5999546,0
43736,1381790974,37.1769871,-3.5985235,0
43737,1381790976,37.1770011,-3.5987057,0
43738,1381790982,37.1759542,-3.5992931,0
43739,1381790987,37.1759260,-3.5993589,0
43740,1381790988,37.1762718,-3.6006606,0
43741,1381790990,37.1764441,-3.6000153,0
43742,1381790991,37.1769185,-3.5992149,0
43743,1381790992,37.1763852,-3.5987171,0
43744,1381790994,37.1765901,-3.6005922,0
43745,1381790996,37.1769853,-3.5990859,0
43746,1381791001,37.1760017,-3.5996119,0
43747,1381791003,37.1763495,-3.6002231,0
43748,1381791008,37.1756307,-3.5992951,0
43749,1381791011,37.1767098,-3.5984570,0
43750,1381791013,37.1761242,-3.6007972,0
43751,1381791015,37.1770847,-3.6001398,0
43752,1381791017,37.1764605,-3.6000875,0
43753,1381791019,37.1769422,-3.5985958,0
43754,1381791020,37.1768126,-3.5984835,0
43755,1381791022,37.1762390,-3.5997600,0
43756,1381791024,37.1768069,-3.6008477,0
43757,1381791025,37.1763467,-3.6002330,0
43758,1381791027,37.1757624,-3.6006408,0
43759,1381791029,37.1764081,-3.6007256,0
43760,1381791035,37.1765869,-3.5984794,0
43761,1381791044,37.1765520,-3.5998168,0
43762,1381791046,37.1756515,-3.6009489,0
43763,1381791051,37.1764215,-3.5987394,0
43764,1381828727,37.1801186,-3.6014633,0
43765,1381828730,37.1809349,-3.6005778,0
43766,1381828733,37.1788189,-3.6003606,0
43767,1381828734,37.1790993,-3.6002237,0
43768,1381828737,37.1805301,-3.6013035,0
43769,1381828740,37.1792194,-3.6009707,0
43770,1381828742,37.1810256,-3.6005219,0
43771,1381828745,37.1806578,-3.6005268,0
43772,1381828750,37.1805507,-3.6012630,0
43773,1381828752,37.1811818,-3.6009692,0
43774,1381828759,37.1786547,-3.6002767,0
43775,1381828766,37.1806950,-3.6011335,0
43776,1381828779,37.1791924,-3.6009797,0
43777,1381828782,37.1802961,-3.6009366,0
43778,1381828789,37.1815927,-3.6015617,0
43779,1381828793,37.1787977,-3.5999574,0
43780,1381828796,37.1808143,-3.6007929,0
43781,1381828802,37.1813845,-3.6011861,0
43782,1381828805,37.1791896,-3.6002479,0
43783,1381828808,37.1793336,-3.6013587,0
43784,1381828810,37.1793068,-3.6014074,0
43785,1381828815,37.1791498,-3.5996504,0
43786,1381828830,37.1786492,-3.6009076,0
43787,1381828831,37.1817146,-3.6024262,0
43788,1381828832,37.1803344,-3.6009647,0
43789,1381828834,37.1785399,-3.6007767,0
43790,1381828837,37.1794242,-3.6006500,0
43791,1381828840,37.1817567,-3.6019797,0
43792,1381828855,37.1823404,-3.6012807,0
43793,1381828856,37.1820411,-3.6011255,0
43794,1381828857,37.1786385,-3.6008642,0
43795,1381828859,37.1789860,-3.6000591,0
43796,1381828861,37.1789812,-3.6000318,0
43797,1381828863,37.1789428,-3.5999126,0
43798,1381828865,37.1794125,-3.6014431,0
43799,1381828885,37.1791414,-3.6002635,0
43800,1381828886,37.1821726,-3.6016743,0
43801,1381828888,37.1817125,-3.6009109,0
43802,1381828889,37.1817417,-3.6021084,0
43803,1381828904,37.1790857,-3.6011806,0
43804,1381828910,37.1814449,-3.6011879,0
43805,1381828913,37.1790891,-3.6000000,0
43806,1381828915,37.1815814,-3.6015244,0
43807,1381828917,37.1789930,-3.5997608,0
43808,1381828933,37.1809570,-3.6006854,0
43809,1381828935,37.1792154,-3.6009443,0
43810,1381828940,37.1789082,-3.5998982,0
43811,1381828941,37.1799326,-3.6007384,0
43812,1381828942,37.1820389,-3.6011788,0
43813,1381828959,37.1815940,-3.6024585,0
43814,1381828963,37.1804584,-3.6006130,0
43815,1381828965,37.1809829,-3.6006046,0
43816,1381828967,37.1788829,-3.5999624,0
43817,1381828976,37.1823555,-3.6015995,0
43818,1381828982,37.1812399,-3.6009566,0
43819,1381828985,37.1791068,-3.6019554,0
43820,1381828991,37.1800944,-3.6006476,0
43821,1381829001,37.1800740,-3.6006871,0
43822,1381829009,37.1794576,-3.6001392,0
43823,1381829011,37.1824955,-3.6012339,0
43824,1381829013,37.1817561,-3.6024320,0
43825,1381829014,37.1820304,-3.6010952,0
43826,1381829029,37.1799821,-3.5999473,0
43827,1381829033,37.1795748,-3.5997232,0
43828,1381829034,37.1791142,-3.6002470,0
43829,1381829036,37.1813915,-3.6010892,0
43830,1381829037,37.1789862,-3.6000107,0
43831,1381829048,37.1806062,-3.6006411,0
43832,1381829051,37.1792566,-3.5995503,0
43833,1381829057,37.1782680,-3.6011765,0
43834,1381829058,37.1811215,-3.6010624,0
43835,1381829061,37.1808700,-3.6008267,0
43836,1381829063,37.1811249,-3.6010289,0
43837,1381829079,37.1808883,-3.6006521,0
43838,1381829082,37.1791148,-3.6005083,0
43839,1381829089,37.1788510,-3.6002977,0
43840,1381829107,37.1821830,-3.6016148,0
43841,1381829113,37.1790786,-3.5997302,0
43842,1381829118,37.1824602,-3.6015152,0
43843,1381829119,37.1802775,-3.6016613,0
43844,1381829124,37.1790698,-3.6000505,0
43845,1381829140,37.1818041,-3.6022680,0
43846,1381829141,37.1805375,-3.6006188,0
43847,1381829145,37.1791260,-3.6002153,0
43848,1381829147,37.1787820,-3.6026535,0
43849,1381829149,37.1797021,-3.6010650,0
43850,1381829151,37.1783478,-3.6010052,0
43851,1381829165,37.1783322,-3.6009942,0
43852,1381829171,37.1820727,-3.6011855,0
43853,1381829174,37.1826428,-3.6017407,0
43854,1381829179,37.1817232,-3.6023179,0
43855,1381829181,37.1790500,-3.5997910,0
43856,1381829182,37.1813982,-3.6012227,0
43857,1381829184,37.1793263,-3.6007751,0
43858,1381829195,37.1808064,-3.6008194,0
43859,1381829197,37.1791159,-3.5997467,0
43860,1381829199,37.1799809,-3.6006125,0
43861,1381829200,37.1785209,-3.6008140,0
43862,1381829206,37.1794666,-3.6001707,0
43863,1381829219,37.1791995,-3.6004307,0
43864,1381829220,37.1786176,-3.6003641,0
43865,1381829222,37.1795016,-3.6001162,0
43866,1381829224,37.1818580,-3.6024030,0
43867,1381829227,37.1821983,-3.6016843,0
43868,1381829236,37.1820833,-3.6012097,0
43869,1381829240,37.1799210,-3.6006901,0
43870,1381829242,37.1786090,-3.6003746,0
43871,1381829247,37.1822640,-3.6022383,0
43872,1381829249,37.1805477,-3.6004786,0
43873,1381829260,37.1789877,-3.6012107,0
43874,1381829262,37.1819356,-3.6024090,0
43875,1381829287,37.1786134,-3.6003858,0
43876,1381829289,37.1816340,-3.6021718,0
43877,1381829291,37.1787903,-3.6019339,0
43878,1381829293,37.1823445,-3.6022026,0
43879,1381829295,37.1786879,-3.6008933,0
43880,1381829298,37.1798934,-3.6005370,0
43881,1381829312,37.1822787,-3.6023596,0
43882,1381829315,37.1794018,-3.6014292,0
43883,1381829316,37.1802542,-3.6016560,0
43884,1381829318,37.1799455,-3.6005313,0
43885,1381829321,37.1817442,-3.6019433,0
43886,1381829328,37.1792110,-3.5996797,0
43887,1381829336,37.1799943,-3.6004449,0
43888,1381829341,37.1790785,-3.6000214,0
43889,1381829342,37.1808480,-3.6008548,0
43890,1381829347,37.1796867,-3.6003523,0
43891,1381829349,37.1784500,-3.6006799,0
43892,1381829362,37.1784238,-3.6013486,0
43893,1381829364,37.1799789,-3.6004980,0
43894,1381829367,37.1811967,-3.6013984,0
43895,1381829368,37.1806388,-3.6004196,0
43896,1381829372,37.1822357,-3.6013650,0
43897,1381829394,37.1809748,-3.6005006,0
43898,1381829395,37.1810637,-3.6014378,0
43899,1381829397,37.1815723,-3.6008325,0
43900,1381829399,37.1805551,-3.6005556,0
43901,1381829401,37.1796386,-3.6003370,0
43902,1381829413,37.1802866,-3.6010018,0
43903,1381829418,37.1795351,-3.5999915,0
43904,1381829422,37.1787005,-3.6001982,0
43905,1381829424,37.1804719,-3.6006517,0
43906,1381829440,37.1817920,-3.6021613,0
43907,1381829442,37.1784521,-3.6007563,0
43908,1381852583,37.1755536,-3.5989113,0
43909,1381852584,37.1762284,-3.5982179,0
43910,1381852586,37.1759937,-3.5979447,0
43911,1381852589,37.1757358,-3.5982868,0
43912,1381852592,37.1752218,-3.5994577,0
43913,1381852594,37.1759521,-3.5986546,0
43914,1381852599,37.1743682,-3.5994362,0
43915,1381852602,37.1747112,-3.5991691,0
43916,1381852605,37.1779579,-3.5988274,0
43917,1381852607,37.1754567,-3.5992221,0
43918,1381852608,37.1748084,-3.5994839,0
43919,1381852612,37.1752893,-3.5995031,0
43920,1381852613,37.1781001,-3.5992727,0
43921,1381852614,37.1754481,-3.5992314,0
43922,1381852615,37.1755395,-3.5988989,0
43923,1381852616,37.1785549,-3.6004321,0
43924,1381852623,37.1757016,-3.5982603,0
43925,1381852624,37.1772680,-3.5990401,0
43926,1381852625,37.1783585,-3.6008301,0
43927,1381852627,37.1745528,-3.5993007,0
43928,1381852629,37.1771059,-3.5998873,0
43929,1381852630,37.1774304,-3.5985322,0
43930,1381852631,37.1760345,-3.5985306,0
43931,1381852634,37.1776382,-3.5997548,0
43932,1381852635,37.1753801,-3.5991548,0
43933,1381852637,37.1762577,-3.5982391,0
43934,1381852639,37.1756218,-3.5989641,0
43935,1381852640,37.1746565,-3.5994697,0
43936,1381852641,37.1752109,-3.5989827,0
43937,1381852642,37.1757531,-3.5982451,0
43938,1381852643,37.1745959,-3.5992585,0
43939,1381852645,37.1760709,-3.5985056,0
43940,1381852646,37.1785802,-3.6001641,0
43941,1381852647,37.1753978,-3.5991620,0
43942,1381852648,37.1772480,-3.5988294,0
43943,1381852649,37.1784381,-3.6006805,0
43944,1381852651,37.1753875,-3.5987459,0
43945,1381852653,37.1782429,-3.6002220,0
43946,1381852654,37.1782383,-3.6012018,0
43947,1381852656,37.1771573,-3.5989746,0
43948,1381852659,37.1755586,-3.5981369,0
43949,1381852660,37.1753881,-3.5991630,0
43950,1381852661,37.1784570,-3.6003831,0
43951,1381852662,37.1762870,-3.5981816,0
43952,1381852664,37.1755514,-3.5988944,0
43953,1381852665,37.1754063,-3.5986447,0
43954,1381852666,37.1780775,-3.5993093,0
43955,1381852668,37.1771406,-3.5999258,0
43956,1381852670,37.1746794,-3.5994055,0
43957,1381852671,37.1764159,-3.5980145,0
43958,1381852673,37.1777931,-3.5989722,0
43959,1381852675,37.1747087,-3.5997242,0
43960,1381852677,37.1764045,-3.5979682,0
43961,1381852681,37.1775479,-3.5993772,0
43962,1381852683,37.1756125,-3.5989667,0
43963,1381852693,37.1772344,-3.5990785,0
43964,1381852696,37.1778274,-3.5989779,0
43965,1381852698,37.1784611,-3.6000845,0
43966,1381852701,37.1749004,-3.5992676,0
43967,1381852702,37.1773551,-3.6001704,0
43968,1381852703,37.1757270,-3.5982237,0
43969,1381852707,37.1758766,-3.5976753,0
43970,1381852708,37.1782631,-3.5990000,0
43971,1381852709,37.1760960,-3.5978064,0
43972,1381852710,37.1778168,-3.5996717,0
43973,1381852711,37.1775470,-3.5992600,0
43974,1381852716,37.1758615,-3.5999032,0
43975,1381852718,37.1758440,-3.5976805,0
43976,1381852720,37.1754564,-3.5996153,0
43977,1381852721,37.1758601,-3.5976713,0
43978,1381852722,37.1774846,-3.5993342,0
43979,1381852725,37.1760494,-3.5977931,0
43980,1381852726,37.1778744,-3.5988013,0
43981,1381852729,37.1755816,-3.5981083,0
43982,1381852730,37.1747817,-3.5995474,0
43983,1381852731,37.1754583,-3.5992344,0
43984,1381852732,37.1756282,-3.5984102,0
43985,1381852734,37.1786541,-3.6002554,0
43986,1381852736,37.1774136,-3.5995037,0
43987,1381852737,37.1783219,-3.6000269,0
43988,1381852738,37.1778089,-3.5990116,0
43989,1381852740,37.1767919,-3.5995330,0
43990,1381852743,37.1772480,-3.5988678,0
43991,1381852744,37.1748907,-3.5992905,0
43992,1381852748,37.1753917,-3.5991756,0
43993,1381852751,37.1752421,-3.5984605,0
43994,1381852752,37.1782677,-3.5990301,0
43995,1381875096,37.1785080,-3.5997980,0
43996,1381875099,37.1787451,-3.5999126,0
43997,1381875101,37.1786588,-3.5992149,0
43998,1381875103,37.1789490,-3.5993770,0
43999,1381905925,37.1818215,-3.6044401,0
44000,1381905926,37.1826265,-3.6045698,0
44001,1381905927,37.1828677,-3.6038626,0
44002,1381905928,37.1819074,-3.6045528,0
44003,1381905933,37.1808446,-3.6046309,0
44004,1381905934,37.1830571,-3.6034430,0
44005,1381905935,37.1812504,-3.6057729,0
44006,1381905936,37.1814425,-3.6063256,0
44007,1381905938,37.1810653,-3.6038839,0
44008,1381905940,37.1816126,-3.6045855,0
44009,1381905943,37.1807817,-3.6030680,0
44010,1381905945,37.1808010,-3.6031658,0
44011,1381905952,37.1814169,-3.6058105,traffic_signals
44012,1381905954,37.1810053,-3.6035424,0
44013,1381905955,37.1817019,-3.6044826,0
44014,1381905969,37.1815322,-3.6061594,0
44015,1381905974,37.1804076,-3.6027606,0
44016,1381905976,37.1813768,-3.6026398,0
44017,1381905978,37.1813548,-3.6026731,0
44018,1381905995,37.1825582,-3.6025331,0
44019,1381906007,37.1805964,-3.6027374,0
44020,1381906011,37.1825576,-3.6039797,0
44021,1381906017,37.1818449,-3.6046279,0
44022,1381906021,37.1817816,-3.6025823,0
44023,1381906023,37.1824348,-3.6043602,0
44024,1381906033,37.1818811,-3.6029682,0
44025,1381906036,37.1818441,-3.6036363,0
44026,1381906039,37.1830430,-3.6043244,0
44027,1381906043,37.1808725,-3.6043424,0
44028,1381906046,37.1828347,-3.6051829,0
44029,1381906048,37.1810849,-3.6040849,0
44030,1381906064,37.1833839,-3.6046113,0
44031,1381906078,37.1807373,-3.6047290,0
44032,1381906080,37.1825349,-3.6040192,0
44033,1381906096,37.1835025,-3.6048446,0
44034,1381906114,37.1815424,-3.6042646,0
44035,1381906118,37.1802844,-3.6038878,0
44036,1381906141,37.1817055,-3.6038721,0
44037,1381906143,37.1817064,-3.6037734,0
44038,1381906145,37.1820472,-3.6025421,0
44039,1381906161,37.1816848,-3.6036478,0
44040,1381906163,37.1818157,-3.6043641,0
44041,1381906167,37.1821455,-3.6033940,0
44042,1381906169,37.1816469,-3.6035878,0
44043,1381906180,37.1809659,-3.6042291,0
44044,1381906185,37.1819564,-3.6047816,0
44045,1381906187,37.1818998,-3.6029487,0
44046,1381906201,37.1814159,-3.6055407,0
44047,1381906203,37.1817419,-3.6040632,0
44048,1381906209,37.1817375,-3.6035954,0
44049,1381906211,37.1827808,-3.6024466,0
44050,1381906215,37.1809987,-3.6045065,0
44051,1381906224,37.1832310,-3.6047405,0
44052,1381906226,37.1829426,-3.6041893,0
44053,1381906229,37.1815206,-3.6062408,0
44054,1381906230,37.1830273,-3.6032545,0
44055,1381906239,37.1814009,-3.6056990,0
44056,1381906248,37.1828092,-3.6025973,0
44057,1381906251,37.1814895,-3.6062961,0
44058,1381906255,37.1821802,-3.6033772,0
44059,1381906257,37.1823975,-3.6030777,0
44060,1381906261,37.1817979,-3.6027131,0
44061,1381906270,37.1806524,-3.6036758,0
44062,1381906272,37.1806011,-3.6028099,0
44063,1381906276,37.1827685,-3.6036661,0
44064,1381906278,37.1814532,-3.6043675,0
44065,1381906280,37.1821191,-3.6033497,0
44066,1381906282,37.1813945,-3.6063320,0
44067,1381906292,37.1824234,-3.6031178,0
44068,1381906295,37.1814415,-3.6033225,0
44069,1381906297,37.1813475,-3.6063159,0
44070,1381906301,37.1809064,-3.6040074,0
44071,1381906305,37.1829299,-3.6025019,0
44072,1381906309,37.1812577,-3.6062273,0
44073,1381906313,37.1818973,-3.6042653,0
44074,1381906314,37.1817537,-3.6025836,0
44075,1381906316,37.1813100,-3.6062908,0
44076,1381906318,37.1817666,-3.6027208,0
44077,1381906322,37.1834870,-3.6045700,0
44078,1381906323,37.1814009,-3.6056104,0
44079,1381906324,37.1827951,-3.6028882,0
44080,1381906326,37.1807240,-3.6038117,0
44081,1381906329,37.1808125,-3.6040931,0
44082,1381906331,37.1815129,-3.6060465,0
44083,1381906333,37.1812834,-3.6062649,0
44084,1381906341,37.1814615,-3.6033860,0
44085,1381906344,37.1831263,-3.6042389,0
44086,1381906346,37.1805541,-3.6031404,0
44087,1381906354,37.1832941,-3.6047039,0
44088,1381906356,37.1806617,-3.6028298,0
44089,1381906371,37.1827342,-3.6024547,0
44090,1381906372,37.1804252,-3.6038761,0
44091,1381906373,37.1820310,-3.6032054,0
44092,1381906375,37.1836612,-3.6043826,0
44093,1381906377,37.1821430,-3.6045734,0
44094,1381906384,37.1828999,-3.6024794,0
44095,1381906386,37.1827862,-3.6038536,0
44096,1381906388,37.1806269,-3.6028571,0
44097,1381906392,37.1807655,-3.6040184,0
44098,1381906399,37.1821614,-3.6045536,0
44099,1381906400,37.1828319,-3.6024488,0
44100,1381906401,37.1819363,-3.6043023,0
44101,1381906402,37.1818604,-3.6029363,0
44102,1381906403,37.1816603,-3.6041620,0
44103,1381906404,37.1810336,-3.6037656,0
44104,1381906412,37.1835079,-3.6047884,0
44105,1381906417,37.1821542,-3.6033334,0
44106,1381906418,37.1805965,-3.6031073,0
44107,1381906419,37.1817870,-3.6035460,0
44108,1381906420,37.1828879,-3.6037095,0
44109,1381906421,37.1808623,-3.6039330,0
44110,1381906425,37.1812111,-3.6042490,0
44111,1381906427,37.1803845,-3.6037997,0
44112,1381906429,37.1832952,-3.6049524,0
44113,1381906431,37.1806879,-3.6032657,0
44114,1381906435,37.1806211,-3.6041611,0
44115,1381932828,37.1894611,-3.6065304,0
44116,1381932842,37.1898906,-3.6063266,0
44117,1381932843,37.1877604,-3.6115868,0
44118,1381932844,37.1898393,-3.6063910,0
44119,1381932846,37.1834769,-3.6032304,0
44120,1381932847,37.1899349,-3.6092623,0
44121,1381932848,37.1872463,-3.6102399,0
44122,1381932851,37.1898612,-3.6094375,0
44123,1381932853,37.1899889,-3.6068711,0
44124,1381932855,37.1900151,-3.6072497,0
44125,1381932860,37.1870367,-3.6098998,0
44126,1381932867,37.1876062,-3.6113754,0
44127,1381932869,37.1882923,-3.6143999,0
44128,1381932871,37.1887113,-3.6103770,0
44129,1381932872,37.1870542,-3.6085044,0
44130,1381932874,37.1898685,-3.6093014,0
44131,1381932877,37.1875738,-3.6091429,0
44132,1381932879,37.1896335,-3.6093071,0
44133,1381932881,37.1896694,-3.6093409,0
44134,1381932882,37.1884557,-3.6085036,0
44135,1381932893,37.1900241,-3.6063659,0
44136,1381932897,37.1895896,-3.6094838,0
44137,1381932899,37.1915813,-3.6072206,0
44138,1381932902,37.1872926,-3.6092603,0
44139,1381932904,37.1900270,-3.6065390,0
44140,1381932914,37.1878181,-3.6115227,0
44141,1381932915,37.1917478,-3.6073479,0
44142,1381932919,37.1903288,-3.6047896,0
44143,1381932920,37.1871929,-3.6088056,0
44144,1381932922,37.1878959,-3.6117974,0
44145,1381932923,37.1871068,-3.6088796,0
44146,1381932925,37.1899827,-3.6072065,0
44147,1381932926,37.1872840,-3.6101278,0
44148,1381932927,37.1871553,-3.6098490,0
44149,1381932928,37.1913593,-3.6074058,0
44150,1381932937,37.1885408,-3.6144726,0
44151,1381932939,37.1879575,-3.6107979,0
44152,1381932943,37.1895060,-3.6110042,0
44153,1381932945,37.1912694,-3.6074027,0
44154,1381932947,37.1899760,-3.6068094,0
44155,1381932949,37.1895425,-3.6093631,0
44156,1381932950,37.1899404,-3.6065870,0
44157,1381932951,37.1870367,-3.6089294,0
44158,1381932952,37.1875241,-3.6116847,0
44159,1381932960,37.1901448,-3.6077959,0
44160,1381932964,37.1863695,-3.6085151,0
44161,1381932967,37.1906109,-3.6088416,0
44162,1381932970,37.1907743,-3.6087370,0
44163,1381932972,37.1898279,-3.6093416,0
44164,1381932973,37.1872795,-3.6097587,0
44165,1381932974,37.1916372,-3.6073428,0
44166,1381932975,37.1898370,-3.6066923,0
44167,1381932979,37.1883606,-3.6112403,0
44168,1381932988,37.1899904,-3.6079149,0
44169,1381932990,37.1903866,-3.6089832,0
44170,1381932991,37.1901451,-3.6083608,0
44171,1381932993,37.1900164,-3.6071483,0
44172,1381932995,37.1899237,-3.6062559,0
44173,1381932996,37.1897674,-3.6073329,0
44174,1381932997,37.1895073,-3.6078031,0
44175,1381932998,37.1891469,-3.6097524,0
44176,1381933000,37.1879341,-3.6130875,0
44177,1381933001,37.1872154,-3.6102641,0
44178,1381933003,37.1898678,-3.6083813,0
44179,1381933013,37.1899482,-3.6072824,0
44180,1381933015,37.1900562,-3.6084164,0
44181,1381933016,37.1899290,-3.6066297,0
44182,1381933018,37.1897666,-3.6063588,0
44183,1381933019,37.1894478,-3.6108497,0
44184,1381933020,37.1916011,-3.6072955,0
44185,1381933021,37.1901549,-3.6091242,0
44186,1381933023,37.1898687,-3.6063833,0
44187,1381933025,37.1887549,-3.6115989,0
44188,1381933027,37.1904512,-3.6089372,0
44189,1381933029,37.1868895,-3.6086253,0
44190,1381933031,37.1902275,-3.6070206,0
44191,1381933040,37.1880659,-3.6110450,0
44192,1381933041,37.1898232,-3.6091870,0
44193,1381933042,37.1902091,-3.6083154,0
44194,1381933043,37.1896467,-3.6085169,0
44195,1381933044,37.1891016,-3.6141341,0
44196,1381933045,37.1891352,-3.6113467,0
44197,1381933064,37.1896358,-3.6094544,0
44198,1381933065,37.1885401,-3.6143463,0
44199,1381933066,37.1895922,-3.6068643,0
44200,1381933068,37.1892608,-3.6141721,0
44201,1381933071,37.1866939,-3.6091919,0
44202,1381933072,37.1882933,-3.6114004,0
44203,1381933078,37.1882741,-3.6124245,0
44204,1381933080,37.1884758,-3.6084372,0
44205,1381933081,37.1897619,-3.6095831,0
44206,1381933090,37.1904391,-3.6067881,0
44207,1381933091,37.1882215,-3.6108690,0
44208,1381933095,37.1915489,-3.6074546,0
44209,1381933097,37.1899643,-3.6063230,0
44210,1381933099,37.1871649,-3.6089920,0
44211,1381933101,37.1905936,-3.6069411,0
44212,1381933105,37.1869602,-3.6081054,0
44213,1381933116,37.1906787,-3.6087960,0
44214,1381933117,37.1881779,-3.6141577,0
44215,1381933118,37.1903820,-3.6067262,0
44216,1381933119,37.1884803,-3.6137991,0
44217,1381933120,37.1896222,-3.6082664,0
44218,1381933121,37.1869421,-3.6089988,0
44219,1381933127,37.1896820,-3.6095571,0
44220,1381933129,37.1898553,-3.6062559,0
44221,1381933137,37.1831809,-3.6023034,0
44222,1381933139,37.1897212,-3.6083774,0
44223,1381933141,37.1831131,-3.6023550,0
44224,1381933146,37.1890434,-3.6139463,0
44225,1381933151,37.1887650,-3.6105077,0
44226,1381933162,37.1895594,-3.6067879,0
44227,1381933164,37.1895282,-3.6076301,0
44228,1381933166,37.1878093,-3.6129247,0
44229,1381933167,37.1888465,-3.6140447,0
44230,1381933168,37.1898053,-3.6067373,0
44231,1381933169,37.1897321,-3.6092436,0
44232,1381933172,37.1883532,-3.6114433,0
44233,1381933173,37.1901064,-3.6064473,0
44234,1381933174,37.1881775,-3.6120809,0
44235,1381933184,37.1877730,-3.6105256,0
44236,1381933188,37.1882463,-3.6120119,0
44237,1381933191,37.1885820,-3.6084594,0
44238,1381933193,37.1902143,-3.6069747,0
44239,1381933195,37.1842487,-3.6045522,0
44240,1381933196,37.1894856,-3.6078704,0
44241,1381933197,37.1878275,-3.6089220,0
44242,1381933206,37.1897563,-3.6093009,0
44243,1381933208,37.1890413,-3.6140396,0
44244,1381933210,37.1889230,-3.6139421,0
44245,1381933212,37.1907778,-3.6086237,0
44246,1381933214,37.1891036,-3.6140417,0
44247,1381933215,37.1899398,-3.6083397,0
44248,1381933218,37.1886641,-3.6140459,0
44249,1381933219,37.1841377,-3.6045683,0
44250,1381933220,37.1884002,-3.6113414,0
44251,1381933230,37.1900027,-3.6092193,0
44252,1381933232,37.1915566,-3.6073368,0
44253,1381933234,37.1900082,-3.6082972,0
44254,1381933236,37.1899553,-3.6063352,0
44255,1381933242,37.1897132,-3.6084779,0
44256,1381933243,37.1897666,-3.6062603,0
44257,1381933244,37.1904327,-3.6083844,0
44258,1381933247,37.1900807,-3.6064231,0
44259,1381933257,37.1881000,-3.6125921,0
44260,1381933259,37.1886618,-3.6141797,0
44261,1381933261,37.1901839,-3.6077011,0
44262,1381933263,37.1886897,-3.6142121,0
44263,1381933264,37.1912758,-3.6055500,0
44264,1381933265,37.1843134,-3.6044787,0
44265,1381933266,37.1888447,-3.6141252,0
44266,1381933267,37.1880529,-3.6116211,0
44267,1381933270,37.1870933,-3.6090458,0
44268,1381933271,37.1901958,-3.6077004,0
44269,1381933280,37.1882367,-3.6113583,0
44270,1381933282,37.1890035,-3.6115539,0
